time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),sunrise (iso8601),sunset (iso8601),daylight_duration (s),sunshine_duration (s),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm)
1/6/22,3,78.4,61.1,70.1,80.6,61.2,72.3,2022-01-06T07:08,2022-01-06T17:44,38170.4,34059.14,0,0,0,0,8.2,15.2,273,14.75,2.84
1/7/22,61,76.3,68,72,82.1,73.4,77.5,2022-01-07T07:08,2022-01-07T17:45,38205.3,25935.82,4.9,4.9,0,9,7.5,20.4,144,9.83,1.82
1/8/22,53,78.3,70.6,74,78.5,73,75.1,2022-01-08T07:08,2022-01-08T17:46,38242.27,33734.96,3,3,0,11,16.6,29.3,65,13.69,3.14
1/9/22,63,75.7,71.2,72.8,77.5,71.9,74.4,2022-01-09T07:08,2022-01-09T17:46,38281.23,8766.76,12.1,12.1,0,18,16.2,27.5,97,7.06,2
1/10/22,63,76.2,66.1,71.3,82.2,68.2,75.6,2022-01-10T07:08,2022-01-10T17:47,38322.12,32499.95,13.4,13.4,0,11,9.3,21,56,13.36,2.42
1/11/22,61,72.1,65.3,68.1,71.5,66,68.6,2022-01-11T07:08,2022-01-11T17:48,38364.86,29070.47,6.3,6.3,0,13,15.3,27.5,11,10.59,1.89
1/12/22,61,73.9,65.2,69.3,71.6,64.4,68.6,2022-01-12T07:08,2022-01-12T17:49,38409.37,33469.96,3.7,3.7,0,12,15.3,28.4,56,11.17,2.68
1/13/22,53,74.2,62.7,68.3,75.9,59.1,69.1,2022-01-13T07:08,2022-01-13T17:49,38455.58,27032.75,1.3,1.3,0,6,12.2,19.9,317,12.45,2.68
1/14/22,0,71.6,58.1,63.4,68.6,54.6,60.5,2022-01-14T07:08,2022-01-14T17:50,38503.43,35583.98,0,0,0,0,11.9,19.9,319,16.48,3.22
1/15/22,0,72.6,55.4,65,72.1,50.9,62.7,2022-01-15T07:08,2022-01-15T17:51,38552.84,35638.09,0,0,0,0,11.7,18.3,184,16.15,3.53
1/16/22,61,75.7,63.6,70,70.2,61.6,67.2,2022-01-16T07:08,2022-01-16T17:52,38603.73,16504.07,5.8,5.8,0,8,24.2,43.2,203,6.74,2.63
1/17/22,3,72.3,57.7,64.2,66,52.9,61,2022-01-17T07:08,2022-01-17T17:53,38656.05,35750.9,0,0,0,0,17.1,30,288,14.22,3.2
1/18/22,3,65.8,52.7,58.7,63.3,49.2,55.5,2022-01-18T07:08,2022-01-18T17:53,38709.71,35809.45,0,0,0,0,8.6,17.4,351,17.5,3.01
1/19/22,51,72.9,54.6,64.6,70.5,51.6,63.2,2022-01-19T07:08,2022-01-19T17:54,38764.66,35417.4,0.1,0.1,0,1,12.3,23,111,12.96,2.73
1/20/22,63,75.7,67.7,71.6,78.4,69.7,74,2022-01-20T07:08,2022-01-20T17:55,38820.81,33546.18,6.7,6.7,0,11,13,26.2,146,12.01,2.48
1/21/22,63,76.7,67,71.1,82.5,70.7,76.2,2022-01-21T07:08,2022-01-21T17:56,38878.1,27095.96,16.8,16.8,0,7,7.2,16.6,202,12.19,2.19
1/22/22,63,75.3,64,68.7,80.8,64.7,72.5,2022-01-22T07:07,2022-01-22T17:56,38936.47,15119.91,11.1,11.1,0,11,9.7,16.3,340,8.25,1.52
1/23/22,63,69.2,50.4,61.2,68.6,45.5,59.2,2022-01-23T07:07,2022-01-23T17:57,38996.09,30825.4,4.5,4.5,0,2,11.8,19.7,323,13.52,2.3
1/24/22,3,62.2,42.8,52.3,58.1,35.7,47.5,2022-01-24T07:07,2022-01-24T17:58,39057.54,36187.61,0,0,0,0,11.1,18.3,334,18.39,2.75
1/25/22,51,72.5,51,63,73.9,47.3,61.3,2022-01-25T07:07,2022-01-25T17:59,39120.77,32464.75,0.1,0.1,0,1,10.6,17.4,74,16.06,3.21
1/26/22,63,77,67.5,72.2,80.8,67.1,74.3,2022-01-26T07:06,2022-01-26T17:59,39185.67,30557.95,27,27,0,17,14.8,25.7,201,10.67,2.43
1/27/22,61,76.5,64.9,70.1,83.3,67.4,75.1,2022-01-27T07:06,2022-01-27T18:00,39252.15,32434.02,2.6,2.6,0,7,8.6,15.9,335,13.42,2.43
1/28/22,51,76.7,62.4,68.5,76.1,63.2,69.2,2022-01-28T07:05,2022-01-28T18:01,39320.1,32902.21,0.2,0.2,0,2,12.2,22.6,296,13.31,2.81
1/29/22,51,65.2,47,55.9,62.9,37.9,47.2,2022-01-29T07:05,2022-01-29T18:02,39389.45,33939.35,0.1,0.1,0,1,21.7,35.6,313,16.15,3.75
1/30/22,0,60.3,40.1,49.8,54.5,29.2,41.8,2022-01-30T07:05,2022-01-30T18:02,39460.08,36623.25,0,0,0,0,13.9,22.1,339,19.3,3.83
1/31/22,3,68.5,46.1,57.3,64.6,38.9,52.1,2022-01-31T07:04,2022-01-31T18:03,39531.91,36700.67,0,0,0,0,13.4,25.5,2,17.4,3.53
2/1/22,3,74.3,58.6,68.2,67.7,56.3,63.4,2022-02-01T07:04,2022-02-01T18:04,39604.85,26436.98,0,0,0,0,16.3,29.8,89,12.06,4.26
2/2/22,51,77.7,69.2,72.9,75.2,63,69.4,2022-02-02T07:03,2022-02-02T18:05,39678.8,36858.68,0.1,0.1,0,1,16.6,28.4,108,16.31,5.09
2/3/22,1,78.4,71.3,74.6,78.5,69.2,73.7,2022-02-03T07:03,2022-02-03T18:05,39753.68,36939.07,0,0,0,0,14.8,26.6,119,18.19,4.7
2/4/22,1,79.5,72.6,75.2,80.8,72.5,76.5,2022-02-04T07:02,2022-02-04T18:06,39829.39,37020.26,0,0,0,0,13.9,25.1,137,17.4,4.05
2/5/22,53,77.4,68.6,73.4,82.1,72.3,77.4,2022-02-05T07:02,2022-02-05T18:07,39905.86,37036.79,2.3,2.3,0,7,7.3,15.4,122,15.56,3.06
2/6/22,51,78.7,66,72.2,82.2,70.8,76.3,2022-02-06T07:01,2022-02-06T18:07,39983,36217.8,0.1,0.1,0,1,8.3,16.3,158,17.52,3.43
2/7/22,51,79.3,65.4,72.2,81.8,68.9,75.6,2022-02-07T07:00,2022-02-07T18:08,40060.72,37038.01,0.1,0.1,0,1,10.3,21,175,16.38,3.27
2/8/22,55,78.3,65,70.5,82,67,73.6,2022-02-08T07:00,2022-02-08T18:09,40138.94,34877.92,1.8,1.8,0,8,9.5,16.8,14,15.69,3.02
2/9/22,63,67.7,61.2,65.2,68.3,59.2,65.2,2022-02-09T06:59,2022-02-09T18:10,40217.58,19840.38,19.9,19.9,0,9,12.5,23.3,341,8.2,1.47
2/10/22,1,74.9,57.6,66.2,76.3,52.3,65,2022-02-10T06:59,2022-02-10T18:10,40296.56,37518.78,0,0,0,0,12.5,20.4,9,18.81,3.62
2/11/22,63,77.7,62.3,70.6,81.6,63.7,73.8,2022-02-11T06:58,2022-02-11T18:11,40375.8,33470.09,5.8,5.8,0,7,7.1,15.2,84,15.51,3.01
2/12/22,61,79.2,65.7,72.2,85.3,68.9,77,2022-02-12T06:57,2022-02-12T18:12,40455.51,34194.03,4.9,4.9,0,7,8.7,17.7,84,15.64,2.92
2/13/22,63,72,64.7,69,76.2,62.1,71.9,2022-02-13T06:57,2022-02-13T18:12,40536.35,4039.6,18.8,18.8,0,8,13.2,21.7,301,6.02,1.41
2/14/22,3,68.7,53.5,60.9,63.9,46.9,55.3,2022-02-14T06:56,2022-02-14T18:13,40618.28,37859.55,0,0,0,0,18.3,32.2,349,20.33,3.99
2/15/22,51,73.1,59.8,68.7,67.5,56.6,64,2022-02-15T06:55,2022-02-15T18:14,40701.23,26420.52,0.3,0.3,0,3,21.2,36.2,68,12.39,4.11
2/16/22,63,78.1,69.3,72.5,76.3,66.2,70.3,2022-02-16T06:54,2022-02-16T18:14,40785.11,35515.46,7.5,7.5,0,10,19,33.8,87,15.24,4.13
2/17/22,51,78.9,71.7,75.2,80.2,71.9,76.9,2022-02-17T06:54,2022-02-17T18:15,40869.82,37923.57,1.3,1.3,0,9,16.2,29.1,121,17.27,3.75
2/18/22,61,78.5,71.5,75.1,84.5,77.4,79.7,2022-02-18T06:53,2022-02-18T18:15,40955.31,38214.61,3.1,3.1,0,10,12.4,23,175,17.25,3.19
2/19/22,65,80.4,69.6,73.4,88.3,74.6,79.8,2022-02-19T06:52,2022-02-19T18:16,41041.47,35298.76,16.8,16.8,0,13,7.7,17.2,294,16.84,3.19
2/20/22,51,76.6,69.8,72.3,77.5,70,73.6,2022-02-20T06:51,2022-02-20T18:17,41128.24,31555.92,1.3,1.3,0,12,14.5,26.4,51,14.59,3.15
2/21/22,53,76.4,69.5,72.7,78.2,71.8,74.6,2022-02-21T06:50,2022-02-21T18:17,41215.54,38487.47,2.5,2.5,0,14,11.6,22.1,76,17.81,3.61
2/22/22,51,78.3,72.2,74.9,80.4,72.9,76.6,2022-02-22T06:49,2022-02-22T18:18,41303.29,38579.22,1.2,1.2,0,8,14.5,26.4,93,17.57,3.86
2/23/22,51,78.4,72.1,74.7,81.2,74.1,77.1,2022-02-23T06:49,2022-02-23T18:18,41391.42,38671.24,0.2,0.2,0,2,12.1,23,95,19.27,4
2/24/22,53,80.2,71.3,75,83.6,73.6,77.7,2022-02-24T06:48,2022-02-24T18:19,41479.84,38763.43,1.1,1.1,0,4,11.4,22.6,102,18.93,4.01
2/25/22,51,79.3,71.4,74.9,81.1,73.1,76.6,2022-02-25T06:47,2022-02-25T18:20,41568.5,38855.72,0.3,0.3,0,3,11.2,21.9,96,17.14,3.99
2/26/22,2,79.9,71,75.3,81.8,72.9,76.8,2022-02-26T06:46,2022-02-26T18:20,41657.3,38948.04,0,0,0,0,10.8,21.9,84,19.9,4.58
2/27/22,53,80.5,70.6,75.6,85.7,74.7,79.5,2022-02-27T06:45,2022-02-27T18:21,41746.19,39040.32,2.6,2.6,0,9,9.4,20.1,129,19.93,4.09
2/28/22,61,80.3,68,73.4,86.1,69.6,77.4,2022-02-28T06:44,2022-02-28T18:21,41835.09,32888.71,3.1,3.1,0,10,13.7,23.7,221,18.07,3.77
3/1/22,53,79.8,64.5,71.3,83.2,64.7,72.6,2022-03-01T06:43,2022-03-01T18:22,41923.93,39222.14,1.2,1.2,0,3,11.9,20.1,358,19.22,3.97
3/2/22,53,77.9,66.5,71,80.5,67.5,73.3,2022-03-02T06:42,2022-03-02T18:22,42012.63,32866.42,3,3,0,15,9.6,17.7,36,16.26,3.25
3/3/22,51,79.2,65.7,72.5,81.2,67.5,74.3,2022-03-03T06:41,2022-03-03T18:23,42101.14,39336.57,0.5,0.5,0,3,10.9,22.1,65,20.56,4.26
3/4/22,3,79.7,70.1,74.7,78.1,70.1,73.8,2022-03-04T06:40,2022-03-04T18:24,42189.62,39393.96,0,0,0,0,17.3,30.9,62,20.32,5.21
3/5/22,51,80.3,73.2,76.3,77.7,70.6,73.7,2022-03-05T06:39,2022-03-05T18:24,42278.75,39452.31,0.1,0.1,0,1,20.8,36.9,88,20.93,5.87
3/6/22,51,80.6,74.5,77,80.2,70.6,74.9,2022-03-06T06:38,2022-03-06T18:25,42368.47,39511.66,1.3,1.3,0,6,19.1,32.7,99,18.72,5.73
3/7/22,53,81.1,73.2,76.8,82.6,73,77.5,2022-03-07T06:37,2022-03-07T18:25,42458.74,34145.42,1.6,1.6,0,8,18.6,32.2,122,17.65,4.53
3/8/22,51,81.4,71.3,76.9,84.9,75.1,80,2022-03-08T06:36,2022-03-08T18:26,42549.48,39600,2.1,2.1,0,9,14.6,26.8,151,19.72,4.3
3/9/22,3,81.9,74.8,78,84.1,77.1,80.5,2022-03-09T06:35,2022-03-09T18:26,42640.63,39600,0,0,0,0,16.3,30.2,166,19.16,4.51
3/10/22,51,81.5,74.1,77.8,85.4,77.6,81.5,2022-03-10T06:34,2022-03-10T18:27,42732.12,39600,0.4,0.4,0,3,15.7,29.1,175,18.91,4.08
3/11/22,51,82.2,74.5,78.2,85.2,79.7,82.1,2022-03-11T06:33,2022-03-11T18:27,42823.91,39600,0.1,0.1,0,1,15.8,29.1,173,18.31,4.02
3/12/22,55,88.7,63.1,76.9,85.5,55.2,75.3,2022-03-12T06:32,2022-03-12T18:28,42915.91,35208.63,2.7,2.7,0,5,24.6,45.6,233,17.15,5.48
3/13/22,3,74.3,55.6,65.9,68.9,47.9,60,2022-03-13T06:31,2022-03-13T18:28,43008.07,39600,0,0,0,0,19.9,35.1,30,21.38,5.39
3/14/22,55,77.4,68.7,71.9,75,65.5,69.2,2022-03-14T06:30,2022-03-14T18:29,43100.32,15903.24,3.4,3.4,0,6,17,30,67,11.24,3.93
3/15/22,55,77,72.1,74.2,81.2,71.6,77,2022-03-15T06:29,2022-03-15T18:29,43192.61,31526.35,6,6,0,15,16.3,26.6,92,14.13,3.08
3/16/22,63,80.5,69.5,74.3,84.3,72.8,78,2022-03-16T06:28,2022-03-16T18:30,43284.86,30796.67,4.7,4.7,0,12,14.6,26.6,187,15.23,3.06
3/17/22,53,79.1,67.6,73,88.2,70.5,78.9,2022-03-17T06:27,2022-03-17T18:30,43377.02,34217.61,3.8,3.8,0,11,7.4,15.4,196,18.37,3.38
3/18/22,53,80.7,70.8,76.5,87.7,76,82.2,2022-03-18T06:26,2022-03-18T18:30,43469.03,39620.07,2.2,2.2,0,5,11.8,22.8,133,22.34,4.13
3/19/22,53,81.4,74.7,77.6,87.9,79.2,82.9,2022-03-19T06:25,2022-03-19T18:31,43560.82,39600,2,2,0,6,12.8,24.2,150,22.33,4.35
3/20/22,63,80.8,68.8,74.4,89.8,73.7,80.3,2022-03-20T06:24,2022-03-20T18:31,43652.34,37855.73,6.6,6.6,0,14,10.3,18.3,37,18.11,3.49
3/21/22,51,77.6,71.4,73.9,78.4,70.3,73.3,2022-03-21T06:23,2022-03-21T18:32,43743.51,29353.64,0.5,0.5,0,2,16.6,29.5,60,20.13,4.71
3/22/22,51,80.1,71.6,75.6,80.8,70,75,2022-03-22T06:22,2022-03-22T18:32,43834.27,37801.68,0.3,0.3,0,3,16,29.1,111,20.59,5.26
3/23/22,51,83.3,74.4,78.4,86.4,75.4,80.4,2022-03-23T06:21,2022-03-23T18:33,43924.57,39675.58,0.7,0.7,0,4,17.5,30.6,150,22.09,5.25
3/24/22,63,82.8,73.8,79,85.8,77.4,81.5,2022-03-24T06:20,2022-03-24T18:33,44014.57,38824.84,9.5,9.5,0,9,20.2,35.8,176,21.74,4.86
3/25/22,51,79.2,65.3,72.1,78.3,66,71.8,2022-03-25T06:19,2022-03-25T18:34,44104.87,19245.67,0.5,0.5,0,3,14.1,24.6,318,11.86,3.26
3/26/22,0,79.2,59.7,69.1,80,57,66.8,2022-03-26T06:18,2022-03-26T18:34,44195.45,40539.09,0,0,0,0,11.6,21.7,328,25.77,5.58
3/27/22,2,82,59.6,70.2,79.4,53.8,66.3,2022-03-27T06:17,2022-03-27T18:35,44286.26,40646.27,0,0,0,0,13.9,25.9,350,25.95,6.36
3/28/22,3,80.4,60.2,72,80.1,59.4,70.4,2022-03-28T06:15,2022-03-28T18:35,44377.24,40689.31,0,0,0,0,12.2,22.8,146,25.68,5.91
3/29/22,3,81.8,61.8,73.3,84.4,61,73.9,2022-03-29T06:14,2022-03-29T18:36,44468.33,40969.42,0,0,0,0,9.6,20.4,87,25.72,5.59
3/30/22,3,82.3,72.9,77.6,79.7,71,75.3,2022-03-30T06:13,2022-03-30T18:36,44559.47,40780.71,0,0,0,0,19.5,34.7,128,22.35,6.51
3/31/22,51,83.1,75.7,78.9,83.5,72.1,78.1,2022-03-31T06:12,2022-03-31T18:37,44650.6,40493.59,0.9,0.9,0,6,22,36,157,22.78,6.19
4/1/22,61,83.4,74.4,78.5,88.5,77,83.3,2022-04-01T06:11,2022-04-01T18:37,44741.66,39584.54,7,7,0,13,15,27.7,176,20.67,4.3
4/2/22,63,82.3,71.4,77.2,87.6,73.7,82.7,2022-04-02T06:10,2022-04-02T18:37,44832.6,40726.51,6.3,6.3,0,10,13.7,26.6,179,19.2,3.88
4/3/22,63,82.7,69,74.7,92.8,73.6,80.1,2022-04-03T06:09,2022-04-03T18:38,44923.35,35247.2,9.2,9.2,0,10,10.4,22.1,40,17.24,3.48
4/4/22,61,79.8,71.6,75.2,85.8,76.4,80,2022-04-04T06:08,2022-04-04T18:38,45013.85,32429.66,3.9,3.9,0,9,9.4,20.4,97,17.27,3.4
4/5/22,51,83.1,72.3,78.1,86.5,77.6,82.5,2022-04-05T06:07,2022-04-05T18:39,45104.04,41475.89,0.7,0.7,0,4,17.6,32.2,158,23.21,4.67
4/6/22,51,84.5,77.5,80.2,90.8,80.9,85.1,2022-04-06T06:06,2022-04-06T18:39,45193.86,41144.09,0.8,0.8,0,4,16.6,30.2,171,23.88,4.94
4/7/22,53,88.1,76.4,81.3,92.4,80.8,85.2,2022-04-07T06:05,2022-04-07T18:40,45283.25,41485.74,1.2,1.2,0,4,18.4,32.7,195,22.83,5.42
4/8/22,3,85.5,66.6,75.8,85.3,61.9,75.7,2022-04-08T06:04,2022-04-08T18:40,45372.14,32245.53,0,0,0,0,12.5,21.7,294,19.97,5.34
4/9/22,3,84.3,61,70.8,79,59.4,66.6,2022-04-09T06:03,2022-04-09T18:41,45460.47,42363.55,0,0,0,0,18.3,32.7,296,25.52,6.67
4/10/22,3,77.1,54.3,67.4,76.1,47.1,63.6,2022-04-10T06:02,2022-04-10T18:41,45548.17,42341.7,0,0,0,0,12.9,24.6,27,26.91,6.09
4/11/22,3,78.2,68.3,73.3,76.8,67,71.3,2022-04-11T06:01,2022-04-11T18:42,45635.17,42049.29,0,0,0,0,14.1,27.5,97,24.76,5.99
4/12/22,51,80,72.9,76.1,79.1,69.7,73.6,2022-04-12T06:00,2022-04-12T18:42,45721.41,39943.58,0.1,0.1,0,1,15.9,30,104,20.87,6.11
4/13/22,51,81.1,73.5,77.4,82.6,72,77,2022-04-13T05:59,2022-04-13T18:43,45807.05,36521.98,0.4,0.4,0,4,16.8,27.5,114,17.75,5.2
4/14/22,51,82.2,75.5,78.2,88.5,76.5,81.5,2022-04-14T05:58,2022-04-14T18:43,45892.65,42030.39,1.1,1.1,0,6,14,24.8,138,21.85,5.01
4/15/22,65,79,72.1,74.7,84.9,75.8,79.5,2022-04-15T05:57,2022-04-15T18:43,45978.21,36056.26,11.3,11.3,0,7,12.6,28.9,111,18.06,3.41
4/16/22,51,80.4,72.1,76.1,86,73.1,79.7,2022-04-16T05:56,2022-04-16T18:44,46063.64,42016.63,2.3,2.3,0,16,16.5,26.8,120,24.97,4.88
4/17/22,51,80.8,72.4,76.5,87.5,72.8,80.9,2022-04-17T05:55,2022-04-17T18:44,46148.91,42184.94,0.9,0.9,0,8,15.4,29.1,104,25.5,4.9
4/18/22,63,82.7,69.1,76.3,91.2,73,82,2022-04-18T05:54,2022-04-18T18:45,46233.95,38538.14,6.6,6.6,0,9,10,17.9,133,22.2,4.53
4/19/22,61,83.1,67.3,75,87.1,71.7,78.1,2022-04-19T05:53,2022-04-19T18:45,46318.69,42682.55,2.4,2.4,0,7,16.8,29.5,30,23.68,4.82
4/20/22,51,79.6,72,75.4,79.8,71.9,75,2022-04-20T05:53,2022-04-20T18:46,46403.07,42937.87,1.3,1.3,0,8,17.5,31.8,62,24.12,5.56
4/21/22,51,78.7,72.3,75.2,77,70.8,73,2022-04-21T05:52,2022-04-21T18:46,46487.04,42485.04,0.4,0.4,0,2,19.2,34,59,22.26,5.84
4/22/22,53,79.5,72.6,75.8,78.4,70.8,73.9,2022-04-22T05:51,2022-04-22T18:47,46570.51,41081.29,2.8,2.8,0,15,20.2,35.6,61,20.52,5.4
4/23/22,51,80.8,72.6,75.9,80.7,72.1,75.3,2022-04-23T05:50,2022-04-23T18:47,46653.43,43207.39,1.6,1.6,0,10,18.6,33.3,74,22.05,5.46
4/24/22,53,82.8,73.5,77.5,84.9,71.9,77.5,2022-04-24T05:49,2022-04-24T18:48,46735.72,42840.28,1.1,1.1,0,3,14.8,27.5,90,26.33,6.61
4/25/22,53,80,73.7,76.6,84,74.4,78.6,2022-04-25T05:48,2022-04-25T18:48,46817.34,43102.14,2.2,2.2,0,11,14.8,27.7,96,25.28,5.45
4/26/22,51,81,72.9,76.7,84.5,75.4,79,2022-04-26T05:47,2022-04-26T18:49,46898.19,43906.52,0.2,0.2,0,2,11,22.8,94,25.34,5.56
4/27/22,51,81.9,72.1,76.7,86.7,73.5,79.9,2022-04-27T05:46,2022-04-27T18:49,46978.21,42656.26,1.6,1.6,0,7,11,22.4,157,24.24,5.19
4/28/22,63,84.1,70.1,75.8,90.9,74.9,80.7,2022-04-28T05:46,2022-04-28T18:50,47057.32,43026.45,12.1,12.1,0,9,10.2,21.7,147,23.81,4.85
4/29/22,65,79.7,68.1,73.1,86.4,71.6,77.3,2022-04-29T05:45,2022-04-29T18:50,47135.47,36335.57,15.7,15.7,0,12,10.8,22.6,62,19.8,3.91
4/30/22,65,77.2,69.3,72.8,85.8,72.9,77.7,2022-04-30T05:44,2022-04-30T18:51,47212.56,32166.34,24.8,24.8,0,13,9.3,18.1,104,19.59,3.72
5/1/22,51,80,70.3,75.7,86,73.8,79.6,2022-05-01T05:43,2022-05-01T18:51,47288.53,41622.49,0.5,0.5,0,3,11.2,20.6,93,24.97,5.05
5/2/22,51,82.5,74.8,78.3,87.1,77.4,81.3,2022-05-02T05:43,2022-05-02T18:52,47363.3,44114.04,0.3,0.3,0,2,12.5,25.1,111,25.36,5.68
5/3/22,53,82.1,73.5,78.1,90.5,76.2,83.1,2022-05-03T05:42,2022-05-03T18:52,47437,40401.73,2.9,2.9,0,14,11,21.5,107,22.56,4.87
5/4/22,65,81.4,69.7,75,89.3,72.3,81.1,2022-05-04T05:41,2022-05-04T18:53,47510.16,42898.32,18.5,18.5,0,9,10.1,22.4,142,23.65,4.44
5/5/22,51,85.4,66.9,77.2,94.5,71.3,83.4,2022-05-05T05:40,2022-05-05T18:54,47582.77,44017.32,0.2,0.2,0,2,9.5,22.4,172,25.58,5.16
5/6/22,61,87.4,74,80.1,96.5,80.7,86.8,2022-05-06T05:40,2022-05-06T18:54,47654.76,43517.64,2.2,2.2,0,4,11.9,23.9,192,23.28,5.07
5/7/22,65,84.9,72.4,78.5,93,76.2,83.8,2022-05-07T05:39,2022-05-07T18:55,47726.06,43860.02,13.3,13.3,0,8,14.3,30.2,229,21.96,4.63
5/8/22,53,85.9,71.7,78.2,93.5,76.4,84.6,2022-05-08T05:38,2022-05-08T18:55,47796.61,44990.1,1.8,1.8,0,8,12.4,26.8,217,22.67,4.69
5/9/22,51,83.8,71.4,78,88.7,76.8,82.2,2022-05-09T05:38,2022-05-09T18:56,47866.36,44056.92,1.1,1.1,0,8,17.4,30.2,50,24.72,5.39
5/10/22,3,83.8,70,76.5,82.7,66.8,75.7,2022-05-10T05:37,2022-05-10T18:56,47935.21,45119.3,0,0,0,0,20.3,35.8,24,25.96,6.49
5/11/22,55,82.6,66.9,74.5,84.8,64.8,73.4,2022-05-11T05:37,2022-05-11T18:57,48003.13,45001.37,2.5,2.5,0,6,19.3,34,8,23.83,5.97
5/12/22,63,79.9,66.3,71.9,85.8,67.7,75.3,2022-05-12T05:36,2022-05-12T18:57,48070.03,41541.43,13.8,13.8,0,7,9.9,20.6,9,21.43,4.09
5/13/22,63,84.2,66.8,74.3,91.4,70.8,79.9,2022-05-13T05:36,2022-05-13T18:58,48135.84,44942.6,8.3,8.3,0,7,9.3,24.2,138,24.02,4.63
5/14/22,53,83.4,69.3,76.6,92.5,74.9,82.6,2022-05-14T05:35,2022-05-14T18:58,48200.5,45321.49,1.8,1.8,0,5,9.2,21,135,25.38,5
5/15/22,63,86.4,70.6,77.2,95.5,76.2,83.2,2022-05-15T05:34,2022-05-15T18:59,48263.93,44571.82,12,12,0,7,13.2,24.8,174,24.94,5.06
5/16/22,63,84.4,70.8,76.5,92.7,76.8,82.5,2022-05-16T05:34,2022-05-16T18:59,48326.06,44965.69,8.2,8.2,0,6,12.2,22.6,206,22.01,4.4
5/17/22,63,83.6,70.4,77.2,92.7,75.7,84.1,2022-05-17T05:34,2022-05-17T19:00,48386.82,44711.22,7.9,7.9,0,6,7.5,21.3,182,22.59,4.41
5/18/22,51,87.5,71.3,80.4,95.5,77.2,86.6,2022-05-18T05:33,2022-05-18T19:00,48446.14,45439.52,0.3,0.3,0,1,10.2,21.9,155,25.8,5.63
5/19/22,3,88.2,75.1,81.3,95.8,82.2,87.8,2022-05-19T05:33,2022-05-19T19:01,48503.93,45468.48,0,0,0,0,13.2,25.3,174,25.18,5.46
5/20/22,63,81.8,72.7,77.9,87.9,75.9,83.2,2022-05-20T05:32,2022-05-20T19:02,48560.12,12662.55,10.3,10.3,0,11,17,29.8,157,10.03,2.56
5/21/22,3,86.4,76.7,82.6,94.5,82.2,88.9,2022-05-21T05:32,2022-05-21T19:02,48614.63,44056.54,0,0,0,0,15.7,28.2,125,25.42,5.57
5/22/22,3,87.4,79.8,82.9,94.2,84.1,87.7,2022-05-22T05:31,2022-05-22T19:03,48667.4,45553.46,0,0,0,0,13.2,25.7,119,25.11,6.1
5/23/22,55,85.9,76.5,81.5,92.1,82.4,86.2,2022-05-23T05:31,2022-05-23T19:03,48718.5,45581.36,2,2,0,9,13.2,25.1,114,26.76,6.12
5/24/22,51,86.4,77.7,82,90.4,80.7,84.4,2022-05-24T05:31,2022-05-24T19:04,48768.36,45609.42,0.5,0.5,0,3,15,28.9,115,26.05,6.71
5/25/22,3,87.2,78.4,82.8,91.6,80.3,84.8,2022-05-25T05:30,2022-05-25T19:04,48816.93,42987.09,0,0,0,0,15.5,28.9,115,26.72,7.21
5/26/22,3,86.2,76.7,81.8,91.8,80.7,85.6,2022-05-26T05:30,2022-05-26T19:05,48864.19,45665.84,0,0,0,0,13.4,25.7,118,27.54,6.46
5/27/22,51,86.1,77.7,81.7,90.1,82.2,85.3,2022-05-27T05:30,2022-05-27T19:05,48910.09,45694.05,0.8,0.8,0,5,14.2,27.1,160,24.08,5.96
5/28/22,63,87.7,76.4,80.8,94.2,82.1,86.7,2022-05-28T05:30,2022-05-28T19:06,48954.56,45049.9,5.9,5.9,0,6,13.7,27.1,179,24.33,5.38
5/29/22,63,83.6,72.1,76.2,93.1,75.6,82.9,2022-05-29T05:29,2022-05-29T19:06,48997.58,31151.05,17.5,17.5,0,8,12.1,23.9,207,19.54,3.84
5/30/22,63,81.7,71.9,76,92.2,74.3,82.6,2022-05-30T05:29,2022-05-30T19:07,49039.08,31027.46,14.1,14.1,0,10,12.8,21,93,17.8,3.45
5/31/22,53,79.8,71.9,76.1,88.5,78.4,83.2,2022-05-31T05:29,2022-05-31T19:07,49079.03,30392.22,2,2,0,9,9,17.4,36,17.02,3.3
6/1/22,63,84.7,72.2,76.5,95.9,78.5,84.5,2022-06-01T05:29,2022-06-01T19:08,49117.37,43968.43,15.4,15.4,0,13,9.1,19.7,28,23.98,4.64
6/2/22,63,82.5,70.2,77,91,76.1,84.3,2022-06-02T05:29,2022-06-02T19:08,49154.05,29510,9.1,9.1,0,6,10,29.3,122,18.77,3.74
6/3/22,65,78.4,74.8,76.1,82.8,76.9,79.6,2022-06-03T05:29,2022-06-03T19:08,49189.02,0,62.2,62.2,0,18,17.7,29.8,148,3.21,1.42
6/4/22,65,80.6,76,77.6,86.8,76.2,80.9,2022-06-04T05:29,2022-06-04T19:09,49222.25,6444.04,110.7,110.7,0,22,23.2,42.3,201,6.76,1.94
